TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
160,2000,2,4,LOC,LLP,1,5,stimuli/fractals/157b.jpg,0.300206882057659,-0.0650763170854974,stimuli/fractals/157b.jpg,stimuli/fractals/157a.jpg,stimuli/fractals/157c.jpg,0.300206882057659,-0.0650763170854974,0.172048467546729,0.331365314909917,0.118964313523342,0.0551853340824942,-0.382793825519283,0.171513027203557
161,8000,2,4,LOC,ERP,2,0,stimuli/fractals/118a.jpg,0.255228470783251,0.188590192115422,stimuli/fractals/118a.jpg,stimuli/fractals/118c.jpg,stimuli/fractals/118b.jpg,0.255228470783251,0.188590192115422,0.185120875882723,-0.306537264721186,0.232866139070067,-0.321558974111433,-0.235644382414493,0.0604460395621931
162,4000,2,4,LOC,ERP,1,6,stimuli/fractals/122a.jpg,-0.257941902060982,0.0545071596390754,stimuli/fractals/122a.jpg,stimuli/fractals/122b.jpg,stimuli/fractals/122c.jpg,-0.257941902060982,0.0545071596390754,-0.162514334151275,0.401523558204058,0.00481379752548351,0.10091954545549,0.326632373523811,-0.399958933915208
163,1000,2,4,LOC,ERP,1,3,stimuli/fractals/166a.jpg,-0.112435188566083,-0.19036444783564,stimuli/fractals/166a.jpg,stimuli/fractals/166b.jpg,stimuli/fractals/166c.jpg,-0.112435188566083,-0.19036444783564,-0.0753154809557555,0.311151609366418,-0.281910867535651,-0.295456660349172,0.375428980023098,0.21377410559896
164,6000,2,4,LOC,ERP,1,6,stimuli/fractals/144c.jpg,-0.342093795450401,-0.370181751469349,stimuli/fractals/144c.jpg,stimuli/fractals/144a.jpg,stimuli/fractals/144b.jpg,-0.342093795450401,-0.370181751469349,-0.361213064331752,0.115941733902434,-0.148872849979508,-0.0387108136607125,0.213798042601725,-0.404016773007396
165,2000,2,4,LOC,LLP,2,0,stimuli/fractals/35c.jpg,0.172048467546729,0.331365314909917,stimuli/fractals/35c.jpg,stimuli/fractals/35a.jpg,stimuli/fractals/35b.jpg,0.300206882057659,-0.0650763170854974,0.172048467546729,0.331365314909917,0.118964313523342,0.0551853340824942,-0.382793825519283,0.171513027203557
166,2000,2,4,LOC,LLP,2,0,stimuli/fractals/157b.jpg,0.265407383847471,0.336096476434306,stimuli/fractals/157b.jpg,stimuli/fractals/157a.jpg,stimuli/fractals/157c.jpg,0.0864061871142892,-0.0573978504005221,0.265407383847471,0.336096476434306,0.00692333307674691,0.333495932101853,-0.370791516676428,0.263112044018278
167,2000,2,4,LOC,ERP,2,0,stimuli/fractals/166a.jpg,-0.028451548345178,0.0728077687302972,stimuli/fractals/166a.jpg,stimuli/fractals/166b.jpg,stimuli/fractals/166c.jpg,-0.028451548345178,0.0728077687302972,-0.201159300805012,-0.0131730707747794,-0.0164259278582833,-0.343231207797687,0.368551742360361,-0.336339686341148
168,1000,2,4,LOC,LLP,1,4,stimuli/fractals/19c.jpg,-0.187594328262735,-0.0634177807684916,stimuli/fractals/19c.jpg,stimuli/fractals/19a.jpg,stimuli/fractals/19b.jpg,-0.187594328262735,-0.0634177807684916,-0.322839665124359,0.306906627768196,0.0974087441592184,0.324993947179467,0.271783388956109,-0.358406088383255
169,5000,2,4,LOC,ERP,2,0,stimuli/fractals/122a.jpg,-0.028451548345178,0.0728077687302972,stimuli/fractals/122a.jpg,stimuli/fractals/122b.jpg,stimuli/fractals/122c.jpg,-0.028451548345178,0.0728077687302972,-0.201159300805012,-0.0131730707747794,-0.0164259278582833,-0.343231207797687,0.368551742360361,-0.336339686341148
170,1000,2,4,LOC,LLP,1,6,stimuli/fractals/90c.jpg,0.0864061871142892,-0.0573978504005221,stimuli/fractals/90c.jpg,stimuli/fractals/90a.jpg,stimuli/fractals/90b.jpg,0.0864061871142892,-0.0573978504005221,0.265407383847471,0.336096476434306,0.00692333307674691,0.333495932101853,-0.370791516676428,0.263112044018278
171,7000,2,4,LOC,ERP,2,0,stimuli/fractals/144c.jpg,0.28438082582237,-0.182329797801736,stimuli/fractals/144c.jpg,stimuli/fractals/144a.jpg,stimuli/fractals/144b.jpg,0.28438082582237,-0.182329797801736,0.339683063903397,0.114746871258707,0.173308036484277,-0.408413613186448,-0.247748189074862,-0.230094136733666
172,500,2,4,LOC,LLP,1,2,stimuli/fractals/127a.jpg,0.0904658190878869,-0.400595812695037,stimuli/fractals/127a.jpg,stimuli/fractals/127c.jpg,stimuli/fractals/127b.jpg,0.0904658190878869,-0.400595812695037,0.359222910046247,-0.344868483312919,0.0751886131291461,-0.0144777508747428,-0.204264099603813,0.320098158244458
173,1000,2,4,LOC,LLP,2,0,stimuli/fractals/19c.jpg,0.355585001168218,-0.0648119045449984,stimuli/fractals/19c.jpg,stimuli/fractals/19a.jpg,stimuli/fractals/19b.jpg,0.171663564520311,0.152987844182898,0.355585001168218,-0.0648119045449984,0.288787445782234,0.403294196251734,-0.265521836357138,-0.170454793781917
174,2000,2,4,LOC,ERP,1,5,stimuli/fractals/77c.jpg,0.0374643765407187,-0.381293442776696,stimuli/fractals/77c.jpg,stimuli/fractals/77a.jpg,stimuli/fractals/77b.jpg,0.0374643765407187,-0.381293442776696,-0.261269743980476,-0.341965949281318,-0.019179252851818,0.208287433044898,0.355714286465714,0.388375851675516
175,5000,2,4,LOC,LLP,2,0,stimuli/fractals/127a.jpg,-0.261269743980476,-0.341965949281318,stimuli/fractals/127a.jpg,stimuli/fractals/127c.jpg,stimuli/fractals/127b.jpg,0.0374643765407187,-0.381293442776696,-0.261269743980476,-0.341965949281318,-0.019179252851818,0.208287433044898,0.355714286465714,0.388375851675516
176,2000,2,4,LOC,ERP,1,2,stimuli/fractals/160a.jpg,0.0904658190878869,-0.400595812695037,stimuli/fractals/160a.jpg,stimuli/fractals/160c.jpg,stimuli/fractals/160b.jpg,0.0904658190878869,-0.400595812695037,0.359222910046247,-0.344868483312919,0.0751886131291461,-0.0144777508747428,-0.204264099603813,0.320098158244458
177,6000,2,4,LOC,LLP,2,0,stimuli/fractals/90c.jpg,0.339683063903397,0.114746871258707,stimuli/fractals/90c.jpg,stimuli/fractals/90a.jpg,stimuli/fractals/90b.jpg,0.28438082582237,-0.182329797801736,0.339683063903397,0.114746871258707,0.173308036484277,-0.408413613186448,-0.247748189074862,-0.230094136733666
178,1000,2,4,LOC,LLP,1,3,stimuli/fractals/53a.jpg,0.171663564520311,0.152987844182898,stimuli/fractals/53a.jpg,stimuli/fractals/53c.jpg,stimuli/fractals/53b.jpg,0.171663564520311,0.152987844182898,0.355585001168218,-0.0648119045449984,0.288787445782234,0.403294196251734,-0.265521836357138,-0.170454793781917
179,3000,2,4,LOC,ERP,2,0,stimuli/fractals/160a.jpg,-0.254774377462295,0.212702447288374,stimuli/fractals/160a.jpg,stimuli/fractals/160c.jpg,stimuli/fractals/160b.jpg,-0.254774377462295,0.212702447288374,-0.333270696264574,-0.123082510515174,-0.311739162347852,-0.37334621744788,0.200830255212549,-0.145777871510855
180,1000,2,4,LOC,ERP,2,0,stimuli/fractals/77c.jpg,-0.193942558070726,0.0821775373356492,stimuli/fractals/77c.jpg,stimuli/fractals/77a.jpg,stimuli/fractals/77b.jpg,-0.193942558070726,0.0821775373356492,-0.189090431933583,-0.264723406676156,0.0516116085641792,-0.38734108624088,0.261333555107698,0.29993433413311
181,4000,2,4,LOC,BL,0,0,stimuli/fractals/82a.jpg,-0.254774377462295,0.212702447288374,stimuli/fractals/82a.jpg,stimuli/fractals/82b.jpg,stimuli/fractals/82c.jpg,-0.254774377462295,0.212702447288374,-0.333270696264574,-0.123082510515174,-0.311739162347852,-0.37334621744788,0.200830255212549,-0.145777871510855
182,1000,2,4,LOC,LLP,2,0,stimuli/fractals/53a.jpg,-0.372038268038029,-0.0635669402151522,stimuli/fractals/53a.jpg,stimuli/fractals/53c.jpg,stimuli/fractals/53b.jpg,-0.304453755239608,0.382630235777442,-0.372038268038029,-0.0635669402151522,0.0200657337354598,0.182712059757417,0.078352411512162,-0.33001320313054
183,500,2,4,LOC,LLP,1,1,stimuli/fractals/22a.jpg,-0.193942558070726,0.0821775373356492,stimuli/fractals/22a.jpg,stimuli/fractals/22c.jpg,stimuli/fractals/22b.jpg,-0.193942558070726,0.0821775373356492,-0.189090431933583,-0.264723406676156,0.0516116085641792,-0.38734108624088,0.261333555107698,0.29993433413311
184,1000,2,4,LOC,LLP,1,5,stimuli/fractals/18c.jpg,-0.0491182061518111,0.0607223793585277,stimuli/fractals/18c.jpg,stimuli/fractals/18b.jpg,stimuli/fractals/18a.jpg,-0.0491182061518111,0.0607223793585277,-0.220381364487125,-0.281938407947902,0.272283950468327,0.365443900225803,0.377382429444857,-0.406434891774574
185,3000,2,4,LOC,LLP,2,0,stimuli/fractals/22a.jpg,-0.34916795938238,-0.194359586908226,stimuli/fractals/22a.jpg,stimuli/fractals/22c.jpg,stimuli/fractals/22b.jpg,-0.180694436268215,-0.150750179801156,-0.34916795938238,-0.194359586908226,-0.196908078233023,0.184596576156738,0.29470021958794,-0.371835604145504
186,2000,2,4,LOC,LLP,1,4,stimuli/fractals/40a.jpg,0.144882066291654,-0.168744146761223,stimuli/fractals/40a.jpg,stimuli/fractals/40c.jpg,stimuli/fractals/40b.jpg,0.144882066291654,-0.168744146761223,0.305860937769353,-0.25495872733225,0.200769996826827,0.231780519368262,-0.371640823858693,-0.294112876242087
187,2000,2,4,LOC,ERP,1,4,stimuli/fractals/66b.jpg,-0.304453755239608,0.382630235777442,stimuli/fractals/66b.jpg,stimuli/fractals/66a.jpg,stimuli/fractals/66c.jpg,-0.304453755239608,0.382630235777442,-0.372038268038029,-0.0635669402151522,0.0200657337354598,0.182712059757417,0.078352411512162,-0.33001320313054
188,3000,2,4,LOC,LLP,1,5,stimuli/fractals/12a.jpg,-0.0491182061518111,0.0607223793585277,stimuli/fractals/12a.jpg,stimuli/fractals/12b.jpg,stimuli/fractals/12c.jpg,-0.0491182061518111,0.0607223793585277,-0.220381364487125,-0.281938407947902,0.272283950468327,0.365443900225803,0.377382429444857,-0.406434891774574
189,1000,2,4,LOC,LLP,1,3,stimuli/fractals/150b.jpg,0.144882066291654,-0.168744146761223,stimuli/fractals/150b.jpg,stimuli/fractals/150c.jpg,stimuli/fractals/150a.jpg,0.144882066291654,-0.168744146761223,0.305860937769353,-0.25495872733225,0.200769996826827,0.231780519368262,-0.371640823858693,-0.294112876242087
190,3000,2,4,LOC,LLP,2,0,stimuli/fractals/18c.jpg,-0.103594608419856,0.0508736832307285,stimuli/fractals/18c.jpg,stimuli/fractals/18b.jpg,stimuli/fractals/18a.jpg,-0.206531275455862,-0.227003797661328,-0.103594608419856,0.0508736832307285,0.00387620827898078,-0.154417423259894,0.333914578504173,-0.233530910187828
191,2000,2,4,LOC,LLP,2,0,stimuli/fractals/40a.jpg,-0.208370729968214,0.285175472090212,stimuli/fractals/40a.jpg,stimuli/fractals/40c.jpg,stimuli/fractals/40b.jpg,-0.254118794533331,-0.252417323086387,-0.208370729968214,0.285175472090212,0.0938313148830914,-0.183511423925778,0.326108647387611,-0.0106621998382578
192,1000,2,4,LOC,ERP,2,0,stimuli/fractals/66b.jpg,-0.180694436268215,-0.150750179801156,stimuli/fractals/66b.jpg,stimuli/fractals/66a.jpg,stimuli/fractals/66c.jpg,-0.180694436268215,-0.150750179801156,-0.34916795938238,-0.194359586908226,-0.196908078233023,0.184596576156738,0.29470021958794,-0.371835604145504
193,1000,2,4,LOC,LLP,2,0,stimuli/fractals/150b.jpg,0.325110957616693,-0.109279983452721,stimuli/fractals/150b.jpg,stimuli/fractals/150c.jpg,stimuli/fractals/150a.jpg,0.0147474703778264,-0.200503209973379,0.325110957616693,-0.109279983452721,0.148562282589276,0.249537069994382,-0.297494866800696,0.404928651583762
194,1000,2,4,LOC,LLP,2,0,stimuli/fractals/12a.jpg,-0.208370729968214,0.285175472090212,stimuli/fractals/12a.jpg,stimuli/fractals/12b.jpg,stimuli/fractals/12c.jpg,-0.254118794533331,-0.252417323086387,-0.208370729968214,0.285175472090212,0.0938313148830914,-0.183511423925778,0.326108647387611,-0.0106621998382578
195,3000,2,4,LOC,LLP,1,3,stimuli/fractals/28c.jpg,-0.206531275455862,-0.227003797661328,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,stimuli/fractals/28a.jpg,-0.206531275455862,-0.227003797661328,-0.103594608419856,0.0508736832307285,0.00387620827898078,-0.154417423259894,0.333914578504173,-0.233530910187828
196,3000,2,4,LOC,ERP,1,1,stimuli/fractals/5a.jpg,-0.346932363582854,0.293011251248309,stimuli/fractals/5a.jpg,stimuli/fractals/5b.jpg,stimuli/fractals/5c.jpg,-0.346932363582854,0.293011251248309,-0.242776853838833,-0.252552182652634,-0.0419238620192918,0.132636588080969,0.17234813771112,0.17731389016162
197,6000,2,4,LOC,LLP,1,2,stimuli/fractals/42c.jpg,0.0850517940248035,0.414981571975307,stimuli/fractals/42c.jpg,stimuli/fractals/42a.jpg,stimuli/fractals/42b.jpg,0.0850517940248035,0.414981571975307,0.348642505367063,0.21883001153941,0.352321250610989,0.271250435599946,-0.344663072996269,-0.0223044019037516
198,2000,2,4,LOC,ERP,2,0,stimuli/fractals/5a.jpg,-0.346932363582854,0.293011251248309,stimuli/fractals/5a.jpg,stimuli/fractals/5b.jpg,stimuli/fractals/5c.jpg,-0.346932363582854,0.293011251248309,-0.242776853838833,-0.252552182652634,-0.0419238620192918,0.132636588080969,0.17234813771112,0.17731389016162
199,3000,2,4,LOC,LLP,2,0,stimuli/fractals/28c.jpg,0.325110957616693,-0.109279983452721,stimuli/fractals/28c.jpg,stimuli/fractals/28b.jpg,stimuli/fractals/28a.jpg,0.0147474703778264,-0.200503209973379,0.325110957616693,-0.109279983452721,0.148562282589276,0.249537069994382,-0.297494866800696,0.404928651583762
200,3000,2,4,LOC,LLP,2,0,stimuli/fractals/42c.jpg,0.348642505367063,0.21883001153941,stimuli/fractals/42c.jpg,stimuli/fractals/42a.jpg,stimuli/fractals/42b.jpg,0.0850517940248035,0.414981571975307,0.348642505367063,0.21883001153941,0.352321250610989,0.271250435599946,-0.344663072996269,-0.0223044019037516
201,1000,2,5,OBJ,OLP,1,3,stimuli/fractals/132c.jpg,0.0374643765407187,-0.381293442776696,stimuli/fractals/132c.jpg,stimuli/fractals/132b.jpg,stimuli/fractals/132a.jpg,0.0374643765407187,-0.381293442776696,-0.261269743980476,-0.341965949281318,-0.019179252851818,0.208287433044898,0.355714286465714,0.388375851675516
202,1000,2,5,OBJ,ERP,1,5,stimuli/fractals/84a.jpg,-0.232931759483226,-0.110766354030963,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,stimuli/fractals/84c.jpg,-0.232931759483226,-0.110766354030963,-0.266496489708937,-0.410776468254106,-0.0515642539353194,-0.274106359972844,0.297829591624355,-0.369851568046283
203,1000,2,5,OBJ,ERP,1,2,stimuli/fractals/30c.jpg,-0.0476006170450441,0.238999756825679,stimuli/fractals/30c.jpg,stimuli/fractals/30b.jpg,stimuli/fractals/30a.jpg,-0.0476006170450441,0.238999756825679,0.205996559970915,0.26527585609292,-0.275301898929872,-0.208423492830429,-0.376041874201485,-0.410037791540143
204,5000,2,5,OBJ,OLP,1,2,stimuli/fractals/102c.jpg,0.162385494015336,0.193174209439049,stimuli/fractals/102c.jpg,stimuli/fractals/102b.jpg,stimuli/fractals/102a.jpg,0.162385494015336,0.193174209439049,0.154199706136427,-0.406763039756453,0.349210311377853,0.302376811695538,-0.362072993826602,0.341717569437871
205,5000,2,5,OBJ,OLP,2,0,stimuli/fractals/132b.jpg,0.168709467787144,0.298598946174447,stimuli/fractals/132c.jpg,stimuli/fractals/132b.jpg,stimuli/fractals/132a.jpg,0.168709467787144,0.298598946174447,0.19159601391593,-0.124658333089995,0.256939236672323,0.0435278602374604,-0.316369454940382,-0.207482743759735
206,1000,2,5,OBJ,ERP,2,0,stimuli/fractals/30c.jpg,0.162385494015336,0.193174209439049,stimuli/fractals/30c.jpg,stimuli/fractals/30b.jpg,stimuli/fractals/30a.jpg,0.162385494015336,0.193174209439049,0.154199706136427,-0.406763039756453,0.349210311377853,0.302376811695538,-0.362072993826602,0.341717569437871
207,4000,2,5,OBJ,OLP,2,0,stimuli/fractals/102b.jpg,-0.0476006170450441,0.238999756825679,stimuli/fractals/102c.jpg,stimuli/fractals/102b.jpg,stimuli/fractals/102a.jpg,-0.0476006170450441,0.238999756825679,0.205996559970915,0.26527585609292,-0.275301898929872,-0.208423492830429,-0.376041874201485,-0.410037791540143
208,500,2,5,OBJ,ERP,2,0,stimuli/fractals/84a.jpg,0.168709467787144,0.298598946174447,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,stimuli/fractals/84c.jpg,0.168709467787144,0.298598946174447,0.19159601391593,-0.124658333089995,0.256939236672323,0.0435278602374604,-0.316369454940382,-0.207482743759735
209,3000,2,5,OBJ,OLP,1,5,stimuli/fractals/27b.jpg,-0.232931759483226,-0.110766354030963,stimuli/fractals/27b.jpg,stimuli/fractals/27c.jpg,stimuli/fractals/27a.jpg,-0.232931759483226,-0.110766354030963,-0.266496489708937,-0.410776468254106,-0.0515642539353194,-0.274106359972844,0.297829591624355,-0.369851568046283
210,1000,2,5,OBJ,OLP,1,1,stimuli/fractals/89a.jpg,0.035254915936902,0.0166489535690338,stimuli/fractals/89a.jpg,stimuli/fractals/89b.jpg,stimuli/fractals/89c.jpg,0.035254915936902,0.0166489535690338,0.267990110873131,0.350696030072172,-0.322630962365019,0.00837179817001728,-0.363150625544261,0.40092183193558
211,4000,2,5,OBJ,ERP,1,4,stimuli/fractals/47a.jpg,-0.00224249365780018,-0.00705266511673278,stimuli/fractals/47a.jpg,stimuli/fractals/47c.jpg,stimuli/fractals/47b.jpg,-0.00224249365780018,-0.00705266511673278,-0.215583429837959,0.366834406307143,0.18848790936772,-0.0702674567657162,0.388205006090405,0.402831205122528
212,8000,2,5,OBJ,OLP,2,0,stimuli/fractals/89b.jpg,0.30029532289708,-0.0453281255135214,stimuli/fractals/89a.jpg,stimuli/fractals/89b.jpg,stimuli/fractals/89c.jpg,0.30029532289708,-0.0453281255135214,0.244815290546207,0.299328313532346,0.297176708389647,0.352526244076417,-0.238096762881654,-0.201328204822337
213,2000,2,5,OBJ,BL,0,0,stimuli/fractals/82a.jpg,0.035254915936902,0.0166489535690338,stimuli/fractals/82a.jpg,stimuli/fractals/82b.jpg,stimuli/fractals/82c.jpg,0.035254915936902,0.0166489535690338,0.267990110873131,0.350696030072172,-0.322630962365019,0.00837179817001728,-0.363150625544261,0.40092183193558
214,5000,2,5,OBJ,OLP,1,4,stimuli/fractals/55a.jpg,0.30029532289708,-0.0453281255135214,stimuli/fractals/55a.jpg,stimuli/fractals/55c.jpg,stimuli/fractals/55b.jpg,0.30029532289708,-0.0453281255135214,0.244815290546207,0.299328313532346,0.297176708389647,0.352526244076417,-0.238096762881654,-0.201328204822337
215,2000,2,5,OBJ,OLP,2,0,stimuli/fractals/27c.jpg,-0.182145056552565,-0.110261340695694,stimuli/fractals/27b.jpg,stimuli/fractals/27c.jpg,stimuli/fractals/27a.jpg,-0.182145056552565,-0.110261340695694,-0.376719048586067,0.32812635330189,-0.106530201373529,0.180508580578432,0.277759401064797,-0.187567216941199
216,1000,2,5,OBJ,ERP,2,0,stimuli/fractals/47a.jpg,-0.295181800165009,-0.248042768028024,stimuli/fractals/47a.jpg,stimuli/fractals/47c.jpg,stimuli/fractals/47b.jpg,-0.295181800165009,-0.248042768028024,-0.224012320176143,0.158640159861573,-0.116258029366058,-0.193861175545836,0.259309965302572,0.272294774525448
217,3000,2,5,OBJ,OLP,1,6,stimuli/fractals/130b.jpg,-0.00224249365780018,-0.00705266511673278,stimuli/fractals/130b.jpg,stimuli/fractals/130a.jpg,stimuli/fractals/130c.jpg,-0.00224249365780018,-0.00705266511673278,-0.215583429837959,0.366834406307143,0.18848790936772,-0.0702674567657162,0.388205006090405,0.402831205122528
218,2000,2,5,OBJ,OLP,1,1,stimuli/fractals/146a.jpg,0.0374643765407187,-0.381293442776696,stimuli/fractals/146a.jpg,stimuli/fractals/146b.jpg,stimuli/fractals/146c.jpg,0.0374643765407187,-0.381293442776696,-0.261269743980476,-0.341965949281318,-0.019179252851818,0.208287433044898,0.355714286465714,0.388375851675516
219,1000,2,5,OBJ,OLP,2,0,stimuli/fractals/55c.jpg,0.0374643765407187,-0.381293442776696,stimuli/fractals/55a.jpg,stimuli/fractals/55c.jpg,stimuli/fractals/55b.jpg,0.0374643765407187,-0.381293442776696,-0.261269743980476,-0.341965949281318,-0.019179252851818,0.208287433044898,0.355714286465714,0.388375851675516
220,3000,2,5,OBJ,OLP,2,0,stimuli/fractals/146b.jpg,0.317213929669026,0.111385957342719,stimuli/fractals/146a.jpg,stimuli/fractals/146b.jpg,stimuli/fractals/146c.jpg,0.317213929669026,0.111385957342719,0.3120861014962,-0.244962204456959,0.128132816629842,-0.206488117253327,-0.227133496139294,0.00749430412749543
221,2000,2,5,OBJ,OLP,1,6,stimuli/fractals/59c.jpg,-0.295181800165009,-0.248042768028024,stimuli/fractals/59c.jpg,stimuli/fractals/59a.jpg,stimuli/fractals/59b.jpg,-0.295181800165009,-0.248042768028024,-0.224012320176143,0.158640159861573,-0.116258029366058,-0.193861175545836,0.259309965302572,0.272294774525448
222,2000,2,5,OBJ,OLP,1,6,stimuli/fractals/33c.jpg,-0.330473822735246,0.154001682251816,stimuli/fractals/33c.jpg,stimuli/fractals/33b.jpg,stimuli/fractals/33a.jpg,-0.330473822735246,0.154001682251816,-0.0996562374442973,0.209813687463932,-0.0419629592391987,-0.0733699005807336,0.241917499642481,-0.365053203863815
223,1000,2,5,OBJ,ERP,1,2,stimuli/fractals/103c.jpg,-0.379135853164291,-0.281827712457024,stimuli/fractals/103c.jpg,stimuli/fractals/103a.jpg,stimuli/fractals/103b.jpg,-0.379135853164291,-0.281827712457024,-0.343975844074246,0.193484696423758,-0.0797919300743122,0.069224277238059,0.120015120906515,0.270331641776279
224,3000,2,5,OBJ,OLP,2,0,stimuli/fractals/130a.jpg,-0.217732649962851,-0.0354758315965692,stimuli/fractals/130b.jpg,stimuli/fractals/130a.jpg,stimuli/fractals/130c.jpg,-0.217732649962851,-0.0354758315965692,-0.381565719974099,-0.154469033459017,-0.332911939320262,-0.3847871853091,0.251497143485258,-0.0689289760173353
225,2000,2,5,OBJ,OLP,1,4,stimuli/fractals/101a.jpg,0.317213929669026,0.111385957342719,stimuli/fractals/101a.jpg,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,0.317213929669026,0.111385957342719,0.3120861014962,-0.244962204456959,0.128132816629842,-0.206488117253327,-0.227133496139294,0.00749430412749543
226,1000,2,5,OBJ,ERP,2,0,stimuli/fractals/103c.jpg,-0.21006891955934,-0.355069333982828,stimuli/fractals/103c.jpg,stimuli/fractals/103a.jpg,stimuli/fractals/103b.jpg,-0.21006891955934,-0.355069333982828,-0.18688593868464,0.138832670033376,0.00879830365707287,-0.319408671089682,0.362895706432769,0.0830063782994853
227,1000,2,5,OBJ,OLP,1,4,stimuli/fractals/7c.jpg,-0.379135853164291,-0.281827712457024,stimuli/fractals/7c.jpg,stimuli/fractals/7a.jpg,stimuli/fractals/7b.jpg,-0.379135853164291,-0.281827712457024,-0.343975844074246,0.193484696423758,-0.0797919300743122,0.069224277238059,0.120015120906515,0.270331641776279
228,2000,2,5,OBJ,OLP,2,0,stimuli/fractals/59a.jpg,0.229199421526049,0.385357304575154,stimuli/fractals/59c.jpg,stimuli/fractals/59a.jpg,stimuli/fractals/59b.jpg,0.229199421526049,0.385357304575154,0.307061203815004,-0.233162160512798,0.054873839361202,0.142367671685891,-0.330514955469056,-0.150501644794988
229,2000,2,5,OBJ,OLP,2,0,stimuli/fractals/33b.jpg,-0.330473822735246,0.154001682251816,stimuli/fractals/33c.jpg,stimuli/fractals/33b.jpg,stimuli/fractals/33a.jpg,-0.330473822735246,0.154001682251816,-0.0996562374442973,0.209813687463932,-0.0419629592391987,-0.0733699005807336,0.241917499642481,-0.365053203863815
230,1000,2,5,OBJ,OLP,2,0,stimuli/fractals/101b.jpg,-0.217732649962851,-0.0354758315965692,stimuli/fractals/101a.jpg,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,-0.217732649962851,-0.0354758315965692,-0.381565719974099,-0.154469033459017,-0.332911939320262,-0.3847871853091,0.251497143485258,-0.0689289760173353
231,3000,2,5,OBJ,OLP,1,1,stimuli/fractals/71c.jpg,0.219834831581723,-0.160904877184452,stimuli/fractals/71c.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71a.jpg,0.219834831581723,-0.160904877184452,0.309495406563175,0.264311811800982,0.257754796736916,0.319490005823712,-0.388961871738823,0.304655204406632
232,1000,2,5,OBJ,OLP,2,0,stimuli/fractals/7a.jpg,-0.21006891955934,-0.355069333982828,stimuli/fractals/7c.jpg,stimuli/fractals/7a.jpg,stimuli/fractals/7b.jpg,-0.21006891955934,-0.355069333982828,-0.18688593868464,0.138832670033376,0.00879830365707287,-0.319408671089682,0.362895706432769,0.0830063782994853
233,3000,2,5,OBJ,OLP,2,0,stimuli/fractals/71b.jpg,-0.355299814488131,-0.253685815752674,stimuli/fractals/71c.jpg,stimuli/fractals/71b.jpg,stimuli/fractals/71a.jpg,-0.355299814488131,-0.253685815752674,-0.343389312325296,0.383256364023789,-0.149662730206087,-0.198863403071031,0.0892016488462156,0.0467717353984705
234,1000,2,5,OBJ,OLP,1,6,stimuli/fractals/158c.jpg,-0.330126804592426,0.396727933660543,stimuli/fractals/158c.jpg,stimuli/fractals/158b.jpg,stimuli/fractals/158a.jpg,-0.330126804592426,0.396727933660543,-0.242191971877075,-0.207316124249287,-0.105547362877864,0.0474301885661096,0.206854386504102,0.0718466436593313
235,6000,2,5,OBJ,ERP,1,3,stimuli/fractals/51a.jpg,0.229199421526049,0.385357304575154,stimuli/fractals/51a.jpg,stimuli/fractals/51b.jpg,stimuli/fractals/51c.jpg,0.229199421526049,0.385357304575154,0.307061203815004,-0.233162160512798,0.054873839361202,0.142367671685891,-0.330514955469056,-0.150501644794988
236,3000,2,5,OBJ,ERP,1,5,stimuli/fractals/10b.jpg,0.219834831581723,-0.160904877184452,stimuli/fractals/10b.jpg,stimuli/fractals/10c.jpg,stimuli/fractals/10a.jpg,0.219834831581723,-0.160904877184452,0.309495406563175,0.264311811800982,0.257754796736916,0.319490005823712,-0.388961871738823,0.304655204406632
237,4000,2,5,OBJ,ERP,1,5,stimuli/fractals/52b.jpg,-0.330126804592426,0.396727933660543,stimuli/fractals/52b.jpg,stimuli/fractals/52a.jpg,stimuli/fractals/52c.jpg,-0.330126804592426,0.396727933660543,-0.242191971877075,-0.207316124249287,-0.105547362877864,0.0474301885661096,0.206854386504102,0.0718466436593313
238,3000,2,5,OBJ,OLP,1,1,stimuli/fractals/161b.jpg,-0.355299814488131,-0.253685815752674,stimuli/fractals/161b.jpg,stimuli/fractals/161c.jpg,stimuli/fractals/161a.jpg,-0.355299814488131,-0.253685815752674,-0.343389312325296,0.383256364023789,-0.149662730206087,-0.198863403071031,0.0892016488462156,0.0467717353984705
239,7000,2,5,OBJ,ERP,2,0,stimuli/fractals/51a.jpg,-0.181194141349768,-0.367398696007663,stimuli/fractals/51a.jpg,stimuli/fractals/51b.jpg,stimuli/fractals/51c.jpg,-0.181194141349768,-0.367398696007663,-0.342724980359182,0.132729282885558,-0.0648495942794115,0.0879724604626441,0.134424725529953,0.218567624767406
